FOOD_ID,FOOD_NAME,FOOD_GROUP,FOOD_INTAKE,INTAKE_UNIT,FOOD_CAL,FOOD_PROTEIN,FOOD_CARBO,FOOD_PROVI,FOOD_SALT,FOOD_CHOLE
4988,쫀득쫀득한 찰깨빵,빵류,55,g,205,2,20,14,360,-
4989,우리찹쌀 모카 찰떡빵,빵류,70,g,185,5,20,14,320,-
4990,구름크림빵,빵류,60,g,230,4,20,14,170,-
4991,모카빵,빵류,73,g,245,5,20,14,240,-
4992,초코소라빵,빵류,50,g,160,3,20,14,130,-
4993,땅콩크림빵,빵류,85,g,330,7,20,14,220,-
4994,모카크림빵,빵류,65,g,250,4,20,14,220,-
4995,한입에두번반한 단팥크림빵,빵류,80,g,255,4,20,14,170,-
4996,단팥빵,빵류,110,g,275,8,20,14,190,-
4997,소보루빵,빵류,85,g,330,7,20,14,220,-
4998,골든 크림 메론빵,빵류,100,g,320,5,20,14,240,-
4999,순수(秀) 우유 후레쉬번,빵류,160,g,580,11,20,14,520,-
5000,맘모스브레드,빵류,110,g,405,8,20,14,310,-
5001,구운부추만두빵,빵류,85,g,220,7,20,14,300,-
5002,단팥빵 플러스,빵류,125,g,310,8,20,14,250,-
5003,쫄깃한 곡물 호떡,빵류,95,g,320,8,20,14,190,-
5004,상큼한 크림빵,빵류,70,g,255,4,20,14,170,-
5005,화이트 치즈볼,빵류,35,g,125,2,20,14,180,-
5006,바나나 컵케익,빵류,88,g,285,6,20,14,170,-
5007,슈크림빵,빵류,84,g,230,6,20,14,180,-
5008,완두앙금빵,빵류,95,g,245,6,20,14,230,-
5009,찹쌀앙금빵,빵류,85,g,290,6,20,14,230,-
5010,코코넛 초코볼,빵류,31,g,110,1,20,14,130,-
5011,쫄깃한 찰떡맘모스,빵류,80,g,275,5,20,14,200,-
5012,카스테라구마,빵류,105,g,335,5,20,14,230,-
5013,스트로베리 요거트무스,빵류,180,g,460,7,20,14,180,-
5014,스트로베리 요거트무스 케이크,빵류,100,g,245,4,20,14,90,-
5015,상큼한 청포도 케이크,빵류,100,g,305,3,20,14,100,-
5016,키즈스토리 케이크,빵류,60,g,240,3,20,14,90,-
5017,바스크 치즈케이크,빵류,100,g,305,7,20,14,210,-
5018,리얼캐롯,빵류,100,g,360,4,20,14,150,-
5019,러브러브초코,빵류,60,g,250,3,20,14,95,-
5020,진한 가나슈 쇼콜라 케이크,빵류,100,g,370,5,20,14,110,-
5021,진한 마스카포네 티라미수 미니,빵류,190,g,34,5,20,14,55,-
5022,진한 가나슈 쇼콜라,빵류,100,g,365,5,20,14,120,-
5023,진한 마스카포네 티라미수,빵류,100,g,170,3,20,14,30,-
5024,꽃밭에서 붕붕벌,빵류,55,g,230,2,20,14,90,-
5025,리얼캐롯 케이크,빵류,100,g,360,4,20,14,150,-
5026,마카롱쇼콜라,빵류,70,g,250,4,20,14,120,-
5027,스페셜2호,빵류,70,g,300,3,20,14,160,-
5028,에뚜아르쇼콜라,빵류,70,g,270,3,20,14,85,-
5029,축하3호,빵류,100,g,420,5,20,14,140,-
5030,스트로벨벳치즈케이크,빵류,100,g,305,11,20,14,240,-
5031,"치즈가 두번 반한 딸기, 초코 케이크",빵류,100,g,280,5,20,14,140,-
5032,카카오초코앤딸기,빵류,50,g,310,2,20,14,60,-
5033,까망베르&초코브라우니,빵류,110,g,410,7,20,14,220,-
5034,벨기에 밀크쇼콜라,빵류,70,g,270,4,20,14,115,-
5035,딸기&치즈케이크,빵류,110,g,290,5,20,14,170,-
5036,벨기에밀크쇼콜라 7호,빵류,70,g,260,5,20,14,130,-
5037,벨기에 화이트초코6호,빵류,65,g,260,3,20,14,110,-
5038,스트로베리 퀸 (Queen),빵류,1655,g,290,4,20,14,80,-
5039,호두아몬드커플,빵류,70,g,300,4,20,14,85,-
5040,스트로베리 서프라이즈,빵류,100,g,255,3,20,14,105,-
5041,호두아몬드파티,빵류,65,g,270,4,20,14,95,-
5042,순수秀우유케이크,빵류,100,g,300,4,20,14,65,-
5043,BT21 세븐컬러스케이크 (7colors),빵류,100,g,325,5,20,14,110,-
5044,내가찾던 카페모카 커플,빵류,60,g,240,3,20,14,90,-
5045,가나슈 조각케이크,빵류,100,g,355,4,20,14,75,-
5046,내가찾던 카페모카 가족,빵류,60,g,240,3,20,14,90,-
5047,치즈가 반한 티라미수,빵류,100,g,280,5,20,14,160,-
5048,오후의 마카롱모카,과자류,70,g,260,3,20,14,130,-
5049,초코반딸기반케이크,빵류,100,g,350,4,20,14,70,-
5050,마카롱모카파티,과자류,70,g,260,3,20,14,130,-
5051,마이넘버원2,빵류,100,g,343,4,20,14,70,-
5052,블루베리요거트 듬뿍,빵류,100,g,308,4,20,14,115,-
5053,티라미수 오리지날레,빵류,100,g,350,6,20,14,120,-
5054,블루밍러브케이크,빵류,70,g,200,3,20,14,75,-
5055,가나슈생크림 조각케이크,빵류,100,g,330,4,20,14,80,-
5056,초코앤화이트마블쉬폰,빵류,100,g,320,4,20,14,150,-
5057,치즈 조각케이크,빵류,90,g,265,5,20,14,165,-
5058,촉촉하고부드러운초코쉬폰,빵류,100,g,310,4,20,14,160,-
5059,딸기요거트케이크,빵류,100,g,270,3,20,14,130,-
5060,라인프렌즈 브라운,빵류,65,g,260,3,20,14,85,-
5061,블루베리요거트 조각케이크,빵류,90,g,270,6,20,14,120,-
5062,쿠키앤크림케이크,빵류,70,g,225,3,20,14,70,-
5063,무지개와 노래하는 뽀로로,빵류,70,g,280,3,20,14,75,-
5064,라인프렌즈 코니,빵류,65,g,260,2,20,14,80,-
5065,베리베리 생크림 조각케이크,빵류,100,g,280,4,20,14,75,-
5066,블루베리쉬폰,빵류,70,g,215,2,20,14,80,-
5067,꼬마버스 타요,빵류,70,g,280,3,20,14,75,-
5068,체크무늬 조각케이크,빵류,105,g,335,6,20,14,155,-
5069,행복해 촉촉한 딸기 케이크,빵류,200,g,305,3,20,14,80,-
5070,행복해 티라미수케이크,빵류,100,g,307,5,20,14,100,-
5071,딸기마카롱 케이크,빵류,70,g,280,3,20,14,80,-
5072,까망베르 초코브라우니케이크(까초),빵류,100,g,360,6,20,14,230,-
5073,노래하는 뽀로로와 친구들,빵류,70,g,300,4,20,14,90,-
5074,미니치즈케이크,빵류,100,g,293,6,20,14,170,-
5075,치즈케이크,빵류,70,g,250,5,20,14,110,-
5076,밤&자색고구마케이크,빵류,100,g,235,4,20,14,90,-
5077,부드러운호박고구마 조각케이크,빵류,110,g,280,4,20,14,50,-
5078,고구마케이크,빵류,100,g,225,2,20,14,65,-
5079,부드러운호박고구마 케이크,빵류,70,g,215,2,20,14,42,-
5080,사파리 친구들,빵류,100,g,420,5,20,14,150,-
5081,부드러운 녹차고구마,빵류,70,g,210,3,20,14,75,-
5082,콩순이공룡송케이크,빵류,100,g,420,5,20,14,140,-
5083,이집트에 간 트래블러 뽀로로,빵류,100,g,415,5,20,14,130,-
5084,타이니소어GO공룡메카드,빵류,100,g,400,5,20,14,140,-
5085,바나나 속 깜짝 초코,빵류,100,g,395,4,20,14,140,-
5086,시크릿쥬쥬 별의여신 케이크,빵류,100,g,370,4,20,14,150,-
5087,프랑스에 간 트래블러 뽀로로,빵류,100,g,405,5,20,14,140,-
5088,리얼 후레쉬 베리 케이크 (L),빵류,100,g,255,3,20,14,75,-
5089,놀이동산 타요와 행복한 시간,빵류,100,g,410,5,20,14,140,-
5090,브라운과 코니의 하트시그널,빵류,100,g,420,4,20,14,140,-
5091,리얼 후레쉬 클래식 케이크 (L),빵류,100,g,275,3,20,14,80,-
5092,리얼 쁘띠 블루베리 쉬폰,빵류,100,g,205,3,20,14,120,-
5093,시간의정성 진(眞)카스테라,빵류,100,g,270,6,20,14,55,-
5094,3mm 황금비율로 바삭하고 고소한 전병세트,과자류,100,g,270,7,20,14,250,-
5095,포도 카스텔라,빵류,100,g,320,6,20,14,150,-
5096,화과자명가(대),과자류,100,g,340,9,20,14,140,-
5097,초코파운드케익,빵류,100,g,390,5,20,14,170,-
5098,피크닉롤,빵류,100,g,320,5,20,14,155,-
5099,바삭한 우리 찹쌀 모나카,과자류,31,g,95,2,20,14,10,-
5100,명가명품 우리 벌꿀 카스텔라,빵류,100,g,290,6,20,14,80,-
5101,제주 녹차 롤케익,빵류,100,g,310,6,20,14,130,-
5102,명가명품 제주 녹차 카스텔라,빵류,100,g,290,7,20,14,90,-
5103,명가명품 제주 천혜향 카스테라,빵류,100,g,275,6,20,14,80,-
5104,플레인스콘,빵류,75,g,275,5,20,14,150,-
5105,실키롤케익,빵류,100,g,340,6,20,14,160,-
5106,월병명가,과자류,70,g,255,6,20,14,45,-
5107,콰트로 치즈 스콘,빵류,75,g,270,7,20,14,280,-
5108,프렌치구움과자,과자류,180,g,750,0,20,14,-,-
5109,호두파운드케익,빵류,100,g,395,6,20,14,230,-
5110,앙버터 스콘,빵류,120,g,470,6,20,14,545,-
5111,정통 파운드케익,빵류,100,g,390,5,20,14,190,-
5112,미니 흑당 카스테라,빵류,150,g,420,10,20,14,125,-
5113,무지개 카스테라,빵류,100,g,320,6,20,14,135,-
5114,호두파이,빵류,64,g,275,5,20,14,100,-
5115,흑당 라떼 카스테라,빵류,75,g,250,5,20,14,130,-
5116,벨지엄 쿠키세트,과자류,55,g,289,3,20,14,79,-
5117,산딸기 듬뿍 롤케익,빵류,100,g,315,6,20,14,130,-
5118,마블 케이크,빵류,100,g,395,5,20,14,230,-
5119,카페모카롤케익,빵류,100,g,355,6,20,14,130,-
5120,카페모카 케이크,빵류,60,g,210,4,20,14,120,-
5121,엔젤 케이크,빵류,60,g,200,4,20,14,120,-
5122,미스 베어,빵류,30,g,120,1,20,14,70,-
5123,미니바움쿠헨,빵류,25,g,90,1,20,14,15,-
5124,쉬림프 토마토 포카챠,빵류,175,g,340,15,20,14,490,-
5125,3가지 맛 굿모닝샌드위치,빵류,245,g,500,11,20,14,790,-
5126,치킨 로제 파스타,면 및 만두류,230,g,510,15,20,14,890,-
5127,통오트밀빵으로 만든 에그포테이토샌드위치,빵류,170,g,400,13,20,14,830,-
5128,단백질 듬뿍 로스트 치킨 샐러드 Mini,생채및 무침류,100,g,110,5,20,14,270,-
5129,치즈 불고기 도리아,밥류,200,g,365,11,20,14,540,-
5130,햄치즈 잉글리쉬 머핀,빵류,155,g,350,16,20,14,800,-
5131,바싹 불고기포카챠,빵류,165,g,370,17,20,14,600,-
5132,모짜렐라 토마토 파스타,면 및 만두류,275,g,310,12,20,14,1160,-
5133,토마토를 올린 햄치즈크라상,빵류,135,g,400,10,20,14,780,-
5134,호밀 샌드위치,빵류,205,g,405,14,20,14,930,-
5135,트러플오일 크로크무슈,빵류,110,g,235,9,20,14,530,-
5136,크랜베리 치킨호밀샌드위치,빵류,200,g,435,14,20,14,750,-
5137,에그샐러드샌드위치,빵류,200,g,430,14,20,14,910,-
5138,디럭스 샌드위치,빵류,250,g,500,17,20,14,1210,-
5139,또띠아 치킨텐더 샌드위치,빵류,225,g,480,16,20,14,870,-
5140,햄&코올슬로 샌드위치,빵류,220,g,470,15,20,14,1040,-
5141,런치 플러스 샌드위치,빵류,255,g,530,13,20,14,890,-
5142,오리지널 시저 샐러드,생채및 무침류,240,g,385,16,20,14,860,-
5143,소시지 또띠아,빵류,160,g,430,16,20,14,920,-
5144,오리지널 시저 샐러드 Mini,생채및 무침류,125,g,225,2,20,14,520,-
5145,에그쉬림프,빵류,210,g,425,18,20,14,850,-
5146,통밀 디럭스샌드위치,빵류,250,g,500,17,20,14,1210,-
5147,케이준치킨샐러드,생채및 무침류,230,g,365,15,20,14,580,-
5148,과일컵샐러드,생채및 무침류,175,g,60,1,20,14,65,-
5149,쉬림프콥샐러드,생채및 무침류,180,g,260,10,20,14,380,-
5150,부드러운 마요 에그 샐러드,생채및 무침류,65,g,45,4,20,14,160,-
5151,담백한 옥수수 감자 샐러드,생채및 무침류,60,g,135,1,20,14,140,-
5152,와사비크랩볼,빵류,205,g,470,14,20,14,950,-
5153,베리&리코타치즈샐러드(M),생채및 무침류,175,g,210,7,20,14,280,-
5154,미니버거,빵류,280,g,570,18,20,14,1050,-
5155,코코넛 쉬림프 샐러드,생채및 무침류,175,g,305,7,20,14,470,-
5156,클래식 시저 샐러드,생채및 무침류,195,g,350,14,20,14,740,-
5157,BLT 샌드위치,빵류,210,g,375,14,20,14,680,-
5158,쫄깃한 토종효모빵 햄치즈샌드위치,빵류,100,g,190,8,20,14,430,-
5159,매콤 닭강정 샌드위치,빵류,145,g,370,10,20,14,890,-
5160,B.E.L.T 샌드위치,빵류,210,g,385,11,20,14,970,-
5161,시저치킨 샐러드랩,빵류,270,g,575,17,20,14,1140,-
5162,케이준치킨 샐러드랩,빵류,230,g,490,13,20,14,790,-
5163,통살 치킨버거,빵류,205,g,455,19,20,14,860,-
5164,햄치즈 바게뜨,빵류,115,g,260,8,20,14,680,-
5165,불고기 바게뜨,빵류,115,g,215,6,20,14,530,-
5166,치킨클럽 3단 샌드위치,빵류,150,g,310,12,20,14,640,-
5167,미니버거 믹스박스,빵류,280,g,4350,12,20,14,760,-
5168,클래식 핫도그,빵류,120,g,275,8,20,14,700,-
5169,멜팅치즈 핫도그,빵류,130,g,310,11,20,14,800,-
5170,고메 마카롱 (토마토바질),과자류,31,g,110,2,20,14,12,-
5171,그랑데 리얼가나슈,빵류,70,g,205,3,20,14,40,-
5172,건강한 목초란으로 구운 에그타르트,빵류,50,g,135,2,20,14,110,-
5173,고메 마카롱 (꿀자몽),과자류,31,g,110,2,20,14,10,-
5174,뽀로로 얼큰쿠키,과자류,93,g,360,4,20,14,270,-
5175,고메 마카롱 (망고패션코코),과자류,31,g,120,2,20,14,10,-
5176,콰트로 치즈 범벅 타르트,빵류,45,g,150,2,20,14,85,-
5177,초코가 달콤한 시간,빵류,60,g,210,3,20,14,85,-
5178,후레쉬슈,빵류,23,g,85,1,20,14,20,-
5179,민트머랭,과자류,13,g,25,1,20,14,15,-
5180,순수(秀)벌꿀카스테라,빵류,155,g,475,15,20,14,170,-
5181,리얼가나슈,빵류,33,g,120,1,20,14,25,-
5182,크림치즈&인절미 타르트,빵류,47,g,185,3,20,14,100,-
5183,도라야끼,빵류,55,g,155,3,20,14,60,-
5184,팥빙슈,아이스크림류,73,g,210,3,20,14,200,-
5185,티라미수 타르트,빵류,48,g,195,3,20,14,35,-
5186,호두듬뿍타르트,빵류,45,g,190,3,20,14,85,-
5187,딸기 마카롱,과자류,17,g,60,1,20,14,5,-
5188,초코 마카롱,과자류,17,g,70,1,20,14,10,-
5189,바닐라 마카롱,과자류,17,g,70,2,20,14,4,-
5190,보스턴 브라우니 타르트,빵류,55,g,230,3,20,14,50,-
5191,블루베리 마카롱,과자류,17,g,60,1,20,14,5,-
5192,유자 마카롱,과자류,17,g,60,1,20,14,8,-
5193,그랑데마카롱 산딸기,과자류,36,g,140,2,20,14,10,-
5194,조각호두파이,빵류,65,g,275,5,20,14,100,-
5195,그랑데마카롱 바닐라카라멜,과자류,36,g,160,2,20,14,15,-
5196,잉글리쉬 토피 쿠키,과자류,30,g,130,2,20,14,90,-
5197,그랑데마카롱 패션후르츠,과자류,36,g,140,2,20,14,10,-
5198,쿠키앤크림 마카롱,과자류,16,g,60,1,20,14,15,-
5199,소피아토 웨이퍼 롤스 113g,과자류,24,g,126,1,20,14,22,-
5200,소피아토 웨이퍼 롤스 38g,과자류,38,g,200,35,20,14,35,-
5201,다크초콜릿 마카다미아 쿠키,과자류,30,g,140,2,20,14,140,-
5202,크랜베리 월넛 쿠키,과자류,30,g,130,2,20,14,110,-
5203,핑크퐁 아기상어 쿠키,과자류,13,g,60,1,20,14,35,-
5204,핑크퐁 엄마상어 쿠키,과자류,13,g,60,1,20,14,35,-
5205,딸기머랭,과자류,11,g,15,1,20,14,10,-
5206,코코넛머랭,과자류,12,g,25,1,20,14,25,-
5207,레몬머랭,과자류,12,g,20,1,20,14,10,-
5208,초코청크 쿠키,과자류,26,g,130,1,20,14,95,-
5209,롱스틱파이,빵류,66,g,245,2,20,14,140,-
5210,로투스 안나쿠키 (카푸치노),과자류,100,g,478,5.3,20,14,440,-
5211,로투스 안나쿠키(오렌지),과자류,100,g,473,5.3,20,14,460,-
5212,생감자로만든 스틱 포테이토 (클래식),과자류,30,g,165,1,20,14,140,-
5213,생감자로만든 스틱 포테이토 (불고기버거맛),과자류,30,g,175,2,20,14,115,-
5214,크롱 얼큰쿠키,과자류,93,g,410,5,20,14,250,-
5215,자두 스파클링 에이드,음료 및 차류,355,mL,150,0,20,14,-,-
5216,꽃빙수(딸기라떼),아이스크림류,410,mL,375,4,20,14,105,-
5217,스트로베리스무디,음료 및 차류,400,mL,285,2,20,14,45,-
5218,아메리카노,음료 및 차류,250,mL,10,1,20,14,-,-
5219,핫초코,음료 및 차류,255,mL,246,11,20,14,131,-
5220,카페라떼,음료 및 차류,270,mL,147,7,20,14,115,-
5221,따레몬 (따뜻하게 즐기는 레몬유자티),음료 및 차류,310,mL,190,0,20,14,10,-
5222,카푸치노,음료 및 차류,160,mL,95,5,20,14,75,-
5223,따자몽 (따뜻하게 즐기는 핫주스 자몽),음료 및 차류,280,mL,193,1,20,14,32,-
5224,카페모카,음료 및 차류,232,mL,206,7,20,14,105,-
5225,꽃빙수(딸기망고),아이스크림류,410,mL,360,2,20,14,35,-
5226,따유자 (따뜻하게 즐기는 유자티),음료 및 차류,290,mL,206,1,20,14,40,-
5227,키위스무디,음료 및 차류,400,mL,280,2,20,14,35,-
5228,카라멜 마끼아또,음료 및 차류,246,mL,229,8,20,14,140,-
5229,딸기빙수,아이스크림류,500,mL,451,6,20,14,108,-
5230,망고 소르베 빙수,아이스크림류,420,mL,341,2,20,14,62,-
5231,아이스 아메리카노,음료 및 차류,330,mL,17,2,20,14,5,-
5232,우유 팥빙수,아이스크림류,520,mL,6764,15,20,14,210,-
5233,녹차 라떼,음료 및 차류,220,mL,197,6,20,14,105,-
5234,아이스 라떼,음료 및 차류,340,mL,108,6,20,14,85,-
5235,녹차,음료 및 차류,250,mL,0,0,20,14,-,-
5236,팥빙수,아이스크림류,495,mL,639,15,20,14,190,-
5237,아이스 카페모카,음료 및 차류,340,mL,170,6,20,14,85,-
5238,얼그레이,음료 및 차류,250,mL,0,0,20,14,-,-
5239,아이스 카라멜 마끼아또,음료 및 차류,355,mL,206,7,20,14,130,-
5240,청포도 요거트 빙수,아이스크림류,512,mL,433,4,20,14,127,-
5241,딸기라떼,음료 및 차류,340,mL,222,4,20,14,49,-
5242,자몽 에이드,음료 및 차류,330,mL,117,1,20,14,15,-
5243,에스프레소,음료 및 차류,30,mL,10,1,20,14,-,-
5244,데일리주스 오렌지,음료 및 차류,200,mL,100,1,20,14,40,-
5245,우유 망고빙수,아이스크림류,480,mL,430,6,20,14,85,-
5246,우유 과일빙수,아이스크림류,450,mL,400,6,20,14,85,-
5247,주스 딸바 (ICED),음료 및 차류,335,mL,195,5,20,14,110,-
5248,복숭아 아이스티,음료 및 차류,320,mL,82,0,20,14,5,-
5249,과일빙수,아이스크림류,395,mL,304,2,20,14,16,-
5250,카페아다지오 딥카라멜마끼아또,음료 및 차류,250,mL,185,5,20,14,95,-
5251,카페아다지오 에스프레소라떼,음료 및 차류,250,mL,140,4,20,14,112,-
5252,에디가 구워준 뽀롱뽀롱 초코 마들렌,빵류,25,g,105,2,20,14,40,-
5253,앙팡 마들렌,빵류,60,g,240,3,20,14,65,-
5254,핑크퐁 아기상어 요거트케익,빵류,60,g,238,3,20,14,250,-
5255,루피가 구워준 뽀롱뽀롱 마들렌 치즈,빵류,23,g,80,1,20,14,20,-
5256,뽀로로가 좋아하는 딸기 키즈케익,빵류,80,g,321,5,20,14,95,-
5257,핑크퐁 롤리초코,과자류,20,g,116,1,20,14,13,-
5258,우유가 좋은 뽀로로케익,빵류,85,g,330,5,20,14,120,-
5259,바나나가 좋은 에디케익,빵류,85,g,295,5,20,14,105,-
5260,콤비네이션 피자(L),빵류,150,g,425.55,25.64,20,14,858.56,-
5261,페파로니 피자(L),빵류,182,g,444.2,24.12,20,14,1043.77,-
5262,포테이토 피자(L),빵류,171,g,498.88,25.42,20,14,1073.56,-
5263,고구마 피자(L),빵류,194,g,506.5,24.41,20,14,866.61,-
5264,불고기 피자(L),빵류,204,g,515.81,14.99,20,14,1139.99,-
5265,스테이크 불갈비 피자(L),빵류,178,g,441.02,19.06,20,14,1138.11,-
5266,치킨 텐더 피자(L),빵류,182,g,462.93,27.61,20,14,1037.07,-
5267,하와이안 쉬림프 피자(L),빵류,198,g,461.59,35.29,20,14,1404.9,-
5268,맵신피자(L),빵류,208,g,462.22,25.62,20,14,1164.79,-
5269,몬스터 콤비네이션 피자(L),빵류,206,g,487.9,28.42,20,14,940.34,-
5270,몬스터 이탈리안 피자(L),빵류,224,g,556.12,33.17,20,14,1135.81,-
5271,몬스터 포테이토 피자(L),빵류,176,g,496.27,31.25,20,14,875.67,-
5272,몬스터 고구마 피자(L),빵류,258,g,624.64,29.36,20,14,1040.74,-
5273,몬스터 불고기 피자(L),빵류,249,g,582.08,27.54,20,14,1007.44,-
5274,몬스터 하와이안 쉬림프 피자(L),빵류,216,g,523.71,29.48,20,14,1110.78,-
5275,깐풍 피자(L),빵류,274,g,592.38,31.59,20,14,1176.34,-
5276,쉬림프 깐풍 피자(L),빵류,248,g,601.16,31.7,20,14,1019.82,-
5277,골드 이탈리안 치즈 피자(L),빵류,250,g,577.02,36.46,20,14,1057.8,-
5278,골드 콤비네이션 피자(L),빵류,206,g,577.59,33.12,20,14,1187.72,-
5279,골드 페파로니 피자(L),빵류,238,g,596.24,31.61,20,14,1372.94,-
5280,골드 포테이토 피자(L),빵류,227,g,650.92,32.91,20,14,1402.72,-
5281,골드 고구마 피자(L),빵류,250,g,658.54,31.9,20,14,1195.77,-
5282,골드 불고기 피자(L),빵류,261,g,667.85,22.47,20,14,1469.15,-
5283,골드 스테이크 불갈비 피자(L),빵류,234,g,593.05,26.55,20,14,1467.28,-
5284,골드 치킨텐더 피자(L),빵류,239,g,614.96,35.1,20,14,1366.24,-
5285,골드 하와이언 쉬림프 피자(L),빵류,254,g,613.62,42.77,20,14,1734.07,-
5286,골드 맵신피자(L),빵류,265,g,614.26,33.11,20,14,1493.95,-
5287,골드 깐풍 피자(L),빵류,262,g,639.94,35.9,20,14,1269.51,-
5288,골드 쉬림프 깐풍 피자(L),빵류,304,g,753.2,39.19,20,14,1348.99,-
5289,이탈리안 치즈 피자 바이트(L),빵류,306,g,729.06,40.28,20,14,1386.97,-
5290,콤비네이션 바이트 피자(L),빵류,191,g,520.43,29.45,20,14,1079.72,-
5291,페파로니 피자 바이트(L),빵류,223,g,539.09,27.94,20,14,1264.94,-
5292,포테이토 피자 바이트(L),빵류,212,g,593.76,29.24,20,14,1294.72,-
5293,고구마 피자 바이트(L),빵류,235,g,601.38,28.23,20,14,1087.77,-
5294,불고기 피자 바이트(L),빵류,246,g,610.69,18.81,20,14,1361.15,-
5295,스테이크 불갈비 피자 바이트(L),빵류,219,g,535.9,22.88,20,14,1359.28,-
5296,치킨 텐더 피자 바이트(L),빵류,224,g,557.81,31.43,20,14,1258.24,-
5297,하와이안 쉬림프 피자 바이트(L),빵류,240,g,556.47,39.1,20,14,1626.07,-
5298,맵신피자 바이트(L),빵류,250,g,557.11,29.44,20,14,1385.95,-
5299,깐풍 피자 바이트(L),빵류,247,g,582.78,32.24,20,14,1161.51,-
5300,쉬림프 깐풍 피자 바이트(L),빵류,289,g,696.04,39.19,20,14,1348.99,-
