imglink,company,title,link,star,effect1,effect2,gender,age
http://imgproxy.pillyze.io/flxiKJiw198tl6iI_0vaITjNkki9n9G_Aw-ox8xBvZs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay83ZjRkZGQ3NC03MTE5LzUwMA,유한양행,비타민C 1000mg,https://www.pillyze.com/products/7119/비타민C-1000mg,4.66,감기 덜 걸림 51%,얼굴색 좋아짐 26%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/WLhCkrWnYB0foVCOnzlzgjutWFzfcYnuh-5fRt3cGLY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82MTk3NGY2Zi0zMi8xMDAw,덴프스,덴마크 유산균이야기(캡슐),https://www.pillyze.com/products/32/덴마크-유산균이야기(캡슐),4.65,변비 개선 63%,복부 가스 덜 참 34%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/RJOA_yDGseg_u67JhDcE4OTw8_HQTBWd5RDS5daawM8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay8xODU4OWQ0YS03MjE1LzEwMDA,GC녹십자,비맥스 메타,https://www.pillyze.com/products/7215/비맥스-메타,4.6,피로 개선 92%,감기 덜 걸림 25%,FEMALE,AGE_60_OVER
https://imgproxy.pillyze.io/qm9ZGhGO5Xvsbs2zeLx_BVEygHcQYleF0uvedEaWn1s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MTk1NTIxMy0xLzEwMDA,고려은단,비타민C 1000,https://www.pillyze.com/products/1/비타민C-1000,4.67,감기 덜 걸림 52%,얼굴색 좋아짐 25%,FEMALE,AGE_60_OVER
https://imgproxy.pillyze.io/DaoyHjoKJqcnXMlY3WNRGPd15Rw6oYlNy4fOpkzu9wI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvMWY2OTUzOTktMTY2ODYvMTAwMA,캘리포니아골드뉴트리션,오메가 800,https://www.pillyze.com/products/16686/오메가-800,4.71,피로 개선 42%,콜레스테롤 수치 개선 22%,FEMALE,AGE_60_OVER
https://imgproxy.pillyze.io/meYPmW-MlnA63MytI_lNHhcqzkU7rknUpmnYBu4x2eE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOGsvMTU3NWRjNmQtMTg1OTIvMTAwMA,라이프익스텐션,투퍼데이 멀티비타민(캡슐),https://www.pillyze.com/products/18592/투퍼데이-멀티비타민(캡슐),4.58,피로 개선 88%,감기 덜 걸림 27%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/19BK7vSOrxOptRjidMXDy3GixpfMTMdG25Mfk9YHryc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay83NWI1ZGZhZS05MzQ1LzUwMA,라이프익스텐션,투퍼데이 멀티비타민(타블렛),https://www.pillyze.com/products/9345/투퍼데이-멀티비타민(타블렛),4.53,피로 개선 85%,감기 덜 걸림 25%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/SZR0s_vv78bHzbvVdUeZ6tX-CDcKrYDXavNekJ99Tq8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svZThhNDU0MzktMTc5NjkvMTAwMA,종근당건강,락토핏 생유산균 코어맥스,https://www.pillyze.com/products/17969/락토핏-생유산균-코어맥스,4.63,변비 개선 65%,복부 가스 덜 참 33%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/Mh_SZxAZTQ7s05t0MAEp3IWB5uJDNblD8ZLUxPsWbHI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84ZDllZjBkNy00NzMvNTAw,고려은단,비타민C 1000 이지 + 비타민D,https://www.pillyze.com/products/473/비타민C-1000-이지-+-비타민D,4.7,감기 덜 걸림 47%,얼굴색 좋아짐 21%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/YY_Ld3nC1DIeU253-Wp_FEvm9JP9XkrGhmaMOxpIgSQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvOGYwMjRiODEtMTA4MDIvNTAw,닥터스베스트,CoQ10 100mg with 바이오페린,https://www.pillyze.com/products/10802/CoQ10-100mg-with-바이오페린,4.57,피로 개선 56%,혈압 수치 개선 29%,FEMALE,AGE_60_OVER
https://cdn.pillyze.io/products/v1/17k/beead625-17055/500,블랙모어스,오더리스 피쉬오일 미니 캡슐,https://www.pillyze.com/products/17055/오더리스-피쉬오일-미니-캡슐,4.72,피로 개선 34%,콜레스테롤 수치 개선 22%,FEMALE,AGE_60_OVER
https://imgproxy.pillyze.io/rYFMdgvkRNYF2lHenyKQrvQrM6e3rUeDzBEs66ovmlk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8wYWI1NWQwYy0yNzAvMTAwMA,자로우포뮬라,우먼스 펨 도필러스 10억(해외),https://www.pillyze.com/products/270/우먼스-펨-도필러스-10억(해외),4.71,질염 발생 빈도 감소 77%,변비 개선 26%,FEMALE,AGE_60_OVER
https://cdn.pillyze.io/products/v1/17k/166bc27e-17077/500,종근당건강,비타민D 2000IU,https://www.pillyze.com/products/17077/비타민D-2000IU,4.57,비타민D 수치 개선 61%,감기 덜 걸림 21%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/ss-MbVa05MD7CnihgzDWrRTZZVuwCt2AtzBWyzJrm_I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay82NzFlNmY4OS03Mjk5LzEwMDA,GC녹십자,비맥스 메타비,https://www.pillyze.com/products/7299/비맥스-메타비,4.55,피로 개선 92%,감기 덜 걸림 25%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/iE-rOZKijR_s5_0IcbBJyXAJ1kT-ji8GrwHOY4qcKnU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9kYTQ1ZTZmNy0xMTIvNTAw,주영엔에스,뼈엔 엠비피 MBP,https://www.pillyze.com/products/112/뼈엔-엠비피-MBP,4.34,골밀도 증가 51%,관절염 완화 38%,FEMALE,AGE_60_OVER
https://imgproxy.pillyze.io/DOLwDD9AkaMGroBITKuR0QKehVcjljMyya3f3yRoF28/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82NGRmY2I3Zi01MjEvMTAwMA,센트룸,실버 우먼 50+,https://www.pillyze.com/products/521/실버-우먼-50+,4.25,피로 개선 84%,감기 덜 걸림 27%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/pcqNtiUKzUSenX_b4WNNjDRDxEjP_ydzWrtc7S_qaqc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82NmEwNGFkZS00OS8xMDAw,네이처스웨이,얼라이브 원스데일리 멀티비타민,https://www.pillyze.com/products/49/얼라이브-원스데일리-멀티비타민,4.38,피로 개선 83%,감기 덜 걸림 22%,FEMALE,AGE_60_OVER
https://imgproxy.pillyze.io/0YPFnTvRIzpr4G-_1PbVQJF0goFQr2pFmdFE5kcMsrI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvYzIzZjQyYzYtMTI5NDAvMTAwMA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1055mg),https://www.pillyze.com/products/12940/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1055mg),4.7,피로 개선 47%,콜레스테롤 수치 개선 28%,FEMALE,AGE_60_OVER
https://imgproxy.pillyze.io/yuUzEbQhOSocCdCgfDwl9GsjZjA-HRE6aDrvYoygEBQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay8yMWE0MWYyYS05MjczLzEwMDA,나우푸드,오메가3,https://www.pillyze.com/products/9273/오메가3,4.49,피로 개선 53%,콜레스테롤 수치 개선 18%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/9Fpsw0SJAVoprJLXj9QApdPbbLp09iKs0zytLnXpQOM/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way81OWNlNmJkZi03MzMvMTAwMA,종근당건강,락토핏 생유산균 골드 5X,https://www.pillyze.com/products/733/락토핏-생유산균-골드-5X,4.6,변비 개선 66%,복부 가스 덜 참 29%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/VyG4VUhUgVQ_npqrSzjk3VuUgrxKC7T6Z0uYMNi5548/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvMjNiNzk4N2QtMTA2ODUvNTAw,솔가,폴리코사놀 20mg,https://www.pillyze.com/products/10685/폴리코사놀-20mg,4.63,콜레스테롤 수치 개선 58%,혈압 수치 개선 36%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/RyeZSz8q1EporiuRg9MrAhR_y7oxt8NDN2YWHMggHj4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS82ay8wNWQ3MTYyZi02NjMwLzUwMA,지엔엠,루테인오메가3,https://www.pillyze.com/products/6630/루테인오메가3,4.26,눈 피로감 개선 52%,안구건조증 개선 36%,FEMALE,AGE_60_OVER
https://cdn.pillyze.io/products/v1/16k/60ca7755-16804/500,고려은단,루테인 지아잔틴 아스타잔틴,https://www.pillyze.com/products/16804/루테인-지아잔틴-아스타잔틴,4.55,눈 피로감 개선 79%,안구건조증 개선 34%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/8QhdI_lqq9TNE_Wy0mXuxj1ET7FnBhaHkQZviyS-z24/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay9hYzAwMWQxYy0xOTIyLzUwMA,뉴트리코어,비타민D 2000,https://www.pillyze.com/products/1922/비타민D-2000,4.67,비타민D 수치 개선 47%,감기 덜 걸림 33%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/bdLYtYidMCygeMW1qkM8F3KOKgecA3--j0AdGTItaCo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYjY5MWE5MGItMTA5OTIvNTAw,닥터스베스트,킬레이트 마그네슘,https://www.pillyze.com/products/10992/킬레이트-마그네슘,4.59,눈 떨림 개선 56%,피로 개선 46%,FEMALE,AGE_60_OVER
http://imgproxy.pillyze.io/CDq33cyxCj7c9p7XuALQJ89xuZ71mB5fTl-OP5BHqjE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9lZmZhNjE1YS03NzkvNTAw,유니시티,오메가 라이프-3 리졸브,https://www.pillyze.com/products/779/오메가-라이프-3-리졸브,4.45,피로 개선 55%,콜레스테롤 수치 개선 45%,FEMALE,AGE_60_OVER
https://cdn.pillyze.io/products/v1/19k/270f98a4-19866/500,암웨이,뉴트리라이트 틴즈 퍼펙트 팩,https://www.pillyze.com/products/19866/뉴트리라이트-틴즈-퍼펙트-팩,4.3,피로 개선 68%,감기 덜 걸림 39%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/27k/5201531a-27266/500,애터미,파워비타에너지,https://www.pillyze.com/products/27266/파워비타에너지,4.79,피로 개선 96%,스트레스 감소 17%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/R2wO5MpgFqk0Jt40l3W3pkD4NrCO0GiVf5Tu45vhM74/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay83ODFmNGU3MC0xODQwLzUwMA,다나음,청소년 비타민D3 2000IU,https://www.pillyze.com/products/1840/청소년-비타민D3-2000IU,4.62,비타민D 수치 개선 56%,감기 덜 걸림 26%,FEMALE,AGE_KIDS
https://imgproxy.pillyze.io/P3_VdWy8XEs70bXlJ9fpCRMyRUvHPQao_FwNFST7tlQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOWsvY2Y3YWE0N2QtMTk1NjAvMTAwMA,네추럴라이즈,멀티비타민 꾸미,https://www.pillyze.com/products/19560/멀티비타민-꾸미,4.55,피로 개선 45%,감기 덜 걸림 15%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/wc_STu-m0Y9nhcxN9M5OCRFMSMHloaGZr2HDXwN09g0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8yYWEwMWUyZC05NjEvNTAw,한국인삼공사,정관장 아이패스 에이치H,https://www.pillyze.com/products/961/정관장-아이패스-에이치H,4.47,감기 덜 걸림 53%,피로 개선 47%,FEMALE,AGE_KIDS
https://imgproxy.pillyze.io/yktwrc0c15_X23k1N6rU4mqakFID4R49GxNPvMGWhok/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yMmsvZWQxZWM2NWYtMjIxMjcvMTAwMA,에프앤디넷,닥터에디션 앤토 프로,https://www.pillyze.com/products/22127/닥터에디션-앤토-프로,5.0,변비 개선 100%,복부 가스 덜 참 33%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/fdOdqXGbg2nYw1NvZyp1JyLGviH3oDev5W4RnOPvNy4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84YzJjOTJlMS03MTUvNTAw,다나음,어린이 비타민D3 1000IU,https://www.pillyze.com/products/715/어린이-비타민D3-1000IU,4.76,감기 덜 걸림 47%,비타민D 수치 개선 41%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/DOSRNH2jTTjEC6XOPB7-55FD5iYLvBLHaleZKOJJGJU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvYmY3ZmUzMWItMTI0ODAvNTAw,종근당건강,락토핏 생유산균 키즈,https://www.pillyze.com/products/18/락토핏-생유산균-키즈,4.58,변비 개선 60%,감기 덜 걸림 36%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/20k/5359007d-20042/500,네추럴라이즈,칼슘&비타민D 꾸미,https://www.pillyze.com/products/20042/칼슘&비타민D-꾸미,4.33,비타민D 수치 개선 44%,성장에 도움이 됨 44%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/-PbLUuSGAy4KSzrVNxZVYYu6KNoRHbST5lidNinWcIg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8xMDY4MTUzZS02MTkvNTAw,한미헬스케어,웰키커 어린이 철분 비타민C,https://www.pillyze.com/products/619/웰키커-어린이-철분-비타민C,4.6,두통 완화 60%,구내염 개선 40%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/26k/62b3e6de-26093/500,연세생활건강,키즈텐042,https://www.pillyze.com/products/26093/키즈텐042,4.75,성장에 도움이 됨 100%,속 안좋음 25%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/m2X-rD3tA37L1IxR_jFNqLKSxgEQYaDBqFtd7CnkgPA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvOGI4NTc2MzctMTAxNDUvNTAw,라이프익스텐션,칠드런스 포뮬라 라이프익스텐션 믹스,https://www.pillyze.com/products/10145/칠드런스-포뮬라-라이프익스텐션-믹스,4.2,피로 개선 60%,구내염 개선 40%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/19k/fcea3e2c-19679/500,저스트콜라겐,그로스 맥스,https://www.pillyze.com/products/19679/그로스-맥스,4.17,성장에 도움이 됨 33%,무기력 17%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/imVlyoeeeE6voLBs0PG-_MlBsRh-97UJAm7UrWU2mCM/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay85YjA0MmRmYi0xMjU2LzUwMA,피크하이트,하이트 맥시마이저,https://www.pillyze.com/products/1256/하이트-맥시마이저,4.0,성장에 도움이 됨 56%,감기 덜 걸림 33%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/NhnozSJ17FbttpYpM-Ovyw1NktDE1Nr7FHeQcU13kPg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay8zNGMyNzM2Yi0xMTM0LzUwMA,한국인삼공사,정관장 홍이장군 키즈랩 프로바이오틱스,https://www.pillyze.com/products/1134/정관장-홍이장군-키즈랩-프로바이오틱스,4.75,변비 개선 81%,복부 가스 덜 참 19%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/21k/f05482d8-21750/500,연세생활건강,키즈텐 어린이 종합비타민 미네랄,https://www.pillyze.com/products/21750/키즈텐-어린이-종합비타민-미네랄,5.0,저림 개선 100%,,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/jRrxfkmuVFHA-lpc-y62i9WwjxhbO6sfJNLiQwdLGfo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yOWsvZWUwZWEwYmUtMjk0MzQvMTAwMA,어썸,키즈오메가3 플러스,https://www.pillyze.com/products/29434/키즈오메가3-플러스,4.8,안구건조증 개선 40%,콜레스테롤 수치 개선 20%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/b2SDTNmLwZjip4Ls_26z5lPEh01R84b5UReo1_8nFLc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS80ay9jMDhmYWUxNS00NTY1LzEwMDA,센트룸,키즈 멀티비타민 미네랄,https://www.pillyze.com/products/4565/키즈-멀티비타민-미네랄,4.25,피로 개선 50%,속 안좋음 13%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/opuWv6lfAeqo1vaHVRGcdSnXVOjKq3XXL_pPv6-qIoE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9jZWEyMjBkYS0xNDQvNTAw,함소아제약,함소아 프로폴리스 50ml,https://www.pillyze.com/products/144/함소아-프로폴리스-50ml,4.55,감기 덜 걸림 55%,구내염 개선 40%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/19k/891d8747-19345/500,롯데푸드,파스퇴르 아이생각 생유산균 베이비,https://www.pillyze.com/products/19345/파스퇴르-아이생각-생유산균-베이비,4.4,복부 가스 덜 참 60%,설사 빈도 감소 60%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/23k/4277b33d-23583/500,아하핏라이프,멀티비타민 젤리,https://www.pillyze.com/products/23583/멀티비타민-젤리,4.0,스트레스 감소 100%,피로 개선 100%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/19k/b5abffda-19260/500,파마넥스,라이프팩 틴,https://www.pillyze.com/products/19260/라이프팩-틴,4.0,피로 개선 80%,구내염 개선 60%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/5Q-fAgSpi0Pu5466aJrJF1csA6YfPgtyPC7lgHJAWTE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNGsvMDA0MjIwNDktMTQ0MDUvNTAw,네이처스웨이,얼라이브 키즈 츄어블 정,https://www.pillyze.com/products/14405/얼라이브-키즈-츄어블-정,4.5,피로 개선 75%,감기 덜 걸림 25%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/16k/e0add960-16149/500,닥터아돌,키즈아연비타민D,https://www.pillyze.com/products/16149/키즈아연비타민D,4.6,구내염 개선 40%,성장에 도움이 됨 20%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/RzuhTZA18GEFixGxR_gaN8LStEjLO9613cA4oEAWJjk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS82ay8zNmRiYWQ3MC02NjI5LzUwMA,지엔엠,어린이 칼슘 마그네슘 아연 비타민D,https://www.pillyze.com/products/6629/어린이-칼슘-마그네슘-아연-비타민D,3.75,비타민D 수치 개선 25%,저림 개선 13%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/15k/f4151df2-15943/500,셀로닉스,쎌티아이 주니어,https://www.pillyze.com/products/15943/쎌티아이-주니어,5.0,변비 개선 100%,설사 빈도 감소 20%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/tkY2dqfKya_ZeDNr9pja6TIYxcrLgzeEA58I3IIpIl0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay84NTFiNGI4OS03MDQ2LzUwMA,함소아제약,함소아 칼슘가득,https://www.pillyze.com/products/7046/함소아-칼슘가득,5.0,,,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/O4mos-zYeWoLeAVL2DIwoZlYYTT5ZDkyixAhjDPIAlw/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8yM2RiODc5ZC0xNjAvNTAw,세노비스,키즈 오메가-3,https://www.pillyze.com/products/160/키즈-오메가-3,4.67,눈 피로감 개선 50%,감기 덜 걸림 33%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/Wv4Vk4C24OSXXLi1sDJbH0IggT1M5Wnowof5wZ1klVU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay81N2ZhMWI0ZC0xMzcyLzUwMA,종근당건강,주니어홍삼 10~16세용 20ml,https://www.pillyze.com/products/1372/주니어홍삼-10~16세용-20ml,4.5,가스 참 50%,가슴 답답 50%,FEMALE,AGE_KIDS
https://cdn.pillyze.io/products/v1/25k/acd1c52c-25896/500,본사이언스,프라임하이트 파우더(레몬라임/베리/오렌지),https://www.pillyze.com/products/25896/프라임하이트-파우더(레몬라임-베리-오렌지),4.23,성장에 도움이 됨 60%,수면질 개선 39%,FEMALE,AGE_KIDS
http://imgproxy.pillyze.io/jWzfMp7Q4CluzuT1IKNirIa8EZg50ohtPdduFKu9E9E/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay85MzYzOGUyZS0xNzMwLzUwMA,쏜리서치,SAT,https://www.pillyze.com/products/1730/SAT,4.79,피로 개선 77%,숙취 감소 45%,MALE,ANY
https://imgproxy.pillyze.io/L2tYMO5WYFFhqW4X4uRwq0gwZ4HRjiP1I50GbhkuBnk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay9jMGJjM2Q4Ny05MzYwLzEwMDA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1040mg),https://www.pillyze.com/products/9360/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1040mg),4.74,피로 개선 43%,콜레스테롤 수치 개선 26%,MALE,ANY
http://imgproxy.pillyze.io/qepgDD7uGSV96ukXRK4Q0HRX0bVjFn8XjMws4CGL7kQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMWsvMzVjZTM5MWItMTEwNzAvNTAw,쏜리서치,칼슘 마그네슘 말레이트,https://www.pillyze.com/products/11070/칼슘-마그네슘-말레이트,4.73,눈 떨림 개선 49%,근육통 완화 25%,MALE,ANY
https://imgproxy.pillyze.io/meYPmW-MlnA63MytI_lNHhcqzkU7rknUpmnYBu4x2eE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOGsvMTU3NWRjNmQtMTg1OTIvMTAwMA,라이프익스텐션,투퍼데이 멀티비타민(캡슐),https://www.pillyze.com/products/18592/투퍼데이-멀티비타민(캡슐),4.58,피로 개선 88%,감기 덜 걸림 27%,MALE,ANY
https://imgproxy.pillyze.io/5Ws6Vgu7LIm_2XnfgrNzsPDGAciDs6hNaxJo4N36U8c/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay82Mzg2ZTRlNi05MzU5LzEwMDA,캘리포니아골드뉴트리션,락토비프 프로바이오틱스 300억,https://www.pillyze.com/products/9359/락토비프-프로바이오틱스-300억,4.7,변비 개선 62%,복부 가스 덜 참 37%,MALE,ANY
http://imgproxy.pillyze.io/VuHIUar8lovY4cqp4r3Vo45OKwOOqo4MK-08IMfZwbU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvOTQ0NWJmZTktMTI2NjkvNTAw,쏜리서치,베이직 뉴트리언트 투퍼데이,https://www.pillyze.com/products/12669/베이직-뉴트리언트-투퍼데이,4.65,피로 개선 87%,감기 덜 걸림 25%,MALE,ANY
http://imgproxy.pillyze.io/RJOA_yDGseg_u67JhDcE4OTw8_HQTBWd5RDS5daawM8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay8xODU4OWQ0YS03MjE1LzEwMDA,GC녹십자,비맥스 메타,https://www.pillyze.com/products/7215/비맥스-메타,4.6,피로 개선 92%,감기 덜 걸림 25%,MALE,ANY
https://imgproxy.pillyze.io/qm9ZGhGO5Xvsbs2zeLx_BVEygHcQYleF0uvedEaWn1s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MTk1NTIxMy0xLzEwMDA,고려은단,비타민C 1000,https://www.pillyze.com/products/1/비타민C-1000,4.67,감기 덜 걸림 52%,얼굴색 좋아짐 25%,MALE,ANY
https://imgproxy.pillyze.io/yuUzEbQhOSocCdCgfDwl9GsjZjA-HRE6aDrvYoygEBQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay8yMWE0MWYyYS05MjczLzEwMDA,나우푸드,오메가3,https://www.pillyze.com/products/9273/오메가3,4.49,피로 개선 53%,콜레스테롤 수치 개선 18%,MALE,ANY
http://imgproxy.pillyze.io/Yx1l0qr-hdzgw5sFGZPMJM5ed3YeoTEXG3MrW8czOiA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS80ay8wNTM1MTY4Zi00NjUxLzUwMA,고려은단,멀티비타민 올인원,https://www.pillyze.com/products/4651/멀티비타민-올인원,4.58,피로 개선 82%,감기 덜 걸림 25%,MALE,ANY
https://imgproxy.pillyze.io/0YPFnTvRIzpr4G-_1PbVQJF0goFQr2pFmdFE5kcMsrI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvYzIzZjQyYzYtMTI5NDAvMTAwMA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1055mg),https://www.pillyze.com/products/12940/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1055mg),4.7,피로 개선 47%,콜레스테롤 수치 개선 28%,MALE,ANY
